uml_id,band,source_system,match_method,confidence_score,source_id,source_name,source_city,source_state,target_id,target_name,target_city,target_state,name_similarity,state_match,city_match,triage,manual_label,manual_notes
1393051,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,0c2189bbe51e1da0641bcf4566c07133,"IMPALA CONTRACTORS, INC",WASHINGTON,DC,799d7ad99356ede9,General Utility Contractors,Washington,DC,0.622,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
1591747,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,e296cd5012c9b224023ab1aa3042035e,DELTA WESTERN INC.,DUTCH HARBOR,AK,8bc6b2752e5c8c31,Delta Western Inc.,Dutch Harbor,AK,1.0,True,True,LOW_RISK,Likely Correct,
1622867,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,edc573eb3f528b52cee24b8f6b865b70,SWINERTON BUILDERS,KAPOLEI,HI,986b38ab4b6e2ee1,Road Builders Corporation,Kapolei,HI,0.71,True,True,LOW_RISK,Needs Human Review,
2554012,HIGH,sam,NAME_CITY_STATE_EXACT,0.950,ZK7SHNPA2LQ3,CITY OF WICHITA,WICHITA,KS,74dfd4c7ecbd00f1,City of Wichita,Wichita,KS,1.0,True,True,LOW_RISK,Likely Correct,
2234680,HIGH,990,FUZZY_SPLINK_ADAPTIVE,0.998,501735,NORTH CAROLINA CROP IMPROVEMENT ASSOCIATION INC,RALEIGH,NC,2d4c92acc89d2925,North Carolina Association of Educators,Raleigh,NC,0.658,True,True,LOW_RISK,Needs Human Review,
1399499,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,2d2db487be950a5407ee25d480de41d8,HUNTER CONSTRUCTION CO,MIDLAND,MI,dec4a17d715aed56,Magnum Construction Co. Inc.,Midland,MI,0.737,True,True,LOW_RISK,Needs Human Review,
1533821,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,418a374f8e06f470764ace7bfe3d7361,LAVADI GENERAL CORP,BROOKLYN,NY,a99f567bc1017cac,LoSardo General Contractors Inc.,Brooklyn,NY,0.537,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
1390650,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,3f2405eb7b45f091490519c9a8c9c1e8,MCCAIN FOODS USA INC.,BURLEY,ID,35d2fe0ea9ab0df1,"McCain Foods, USA, Inc.",Burley,ID,1.0,True,True,LOW_RISK,Likely Correct,
1526932,HIGH,osha,NAME_STATE_EXACT,0.900,5879da3361091df279f68cd2699d2fc5,CALMAT CO,NAPA,CA,c360d0d33581ab19,Calmat Co. DBA Shamrock Materials Inc.,Irwindale,CA,0.387,True,False,REVIEW_HIGH_RISK,Likely Incorrect,Low name similarity in active high/medium set.
2411602,HIGH,sam,NAME_STATE_EXACT,0.900,KP2SCPU3W6K9,EASTERN ILLINOIS UNIVERSITY,CHARLESTON,IL,4e1d1293d1036416,Eastern Illinois University ,Charleston ,IL,1.0,True,True,LOW_RISK,Likely Correct,
1392250,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,063beb27c1075a0908cc31d8805f2c6f,CREW R CONSTRUCTION INC,PASCO,WA,76af623e33f58940,Randolph Construction Services Inc,Pasco,WA,0.7,True,True,LOW_RISK,Needs Human Review,
2288648,HIGH,whd,FUZZY_SPLINK_ADAPTIVE,1.000,1580381,Struc-Tite Restoration Inc.,Brookhaven,PA,7fb5e2ae8fdd3e82,Struct-Tite Restoration Inc.,Upland,PA,0.978,True,False,LOW_RISK,Likely Correct,
1564877,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,988489d19b35cbf98b485f4037207bd5,RAHWAY VALLEY SEWERAGE AUTHORITY,RAHWAY,NJ,eff6f056200218f7,Rahway Valley Sewerage Authority,Rahway,NJ,1.0,True,True,LOW_RISK,Likely Correct,
1388814,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,3427837151f7737dcd71ee1ddca1997d,ADRIAN COLLEGE,ADRIAN,MI,6f34422284f2d78f,ADRIAN COLLEGE,Adrian,MI,1.0,True,True,LOW_RISK,Likely Correct,
2278438,HIGH,whd,NAME_CITY_STATE_EXACT,0.950,1727430,Mercury Marine,Fond du Lac,WI,e48c22c6d1f7a4e6,Mercury Marine,Fond du Lac,WI,1.0,True,True,LOW_RISK,Likely Correct,
2508712,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,1.000,R52XBWC9F6N3,MORTON JUNIOR COLLEGE DISTRICT NO 527,CICERO,IL,2b3d10258908901c,Morton College District #527,Cicero ,IL,0.844,True,True,LOW_RISK,Likely Correct,
1612940,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,d03eaa71e094b8f8d6d44eb3b33a5366,VENTURE CONSTRUCTION COMPANY,PITTSBURGH,PA,39afff13701ca97b,Lane Construction Corporation,Pittsburgh,PA,0.811,True,True,LOW_RISK,Likely Correct,
2211494,HIGH,990,FUZZY_SPLINK_ADAPTIVE,0.998,385761,QUERIDO FOUNDATION,NEW YORK,NY,fedaf55ba5a03cdc,Midori Foundation Inc.,New York,NY,0.8,True,True,LOW_RISK,Likely Correct,
2229509,HIGH,990,EIN_EXACT,1.000,246494,NEW JERSEY GLASS AND METAL CONTRACTORS ASSOCIATION INC,GLEN ROCK,NJ,25d064d2afd5b0a6,New Jersey Glass & Metal Contractors Association ,Glen Rock,NJ,1.0,True,True,LOW_RISK,Likely Correct,
1397560,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,22a57817617a88ddfb1525e090f7813d,SCHEIBEL CONSTRUCTION INC.,MANASSAS,VA,db3f760406d44215,Williams Construction Services,Manassas,VA,0.667,True,True,LOW_RISK,Needs Human Review,
2556538,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,1.000,ZL6YUYB5Z173,UAW- LABOR EMPLOYMENT AND TRAINING CORPORATION,CERRITOS,CA,41a5b76fdf247076,UAW-LETC Labor Employment and Training Companay,Cerritos,CA,0.806,True,True,LOW_RISK,Likely Correct,
2231984,HIGH,990,EIN_EXACT,1.000,474720,MECHANICAL CONTRACTORS ASSOC OF NY INC,NEW YORK,NY,a5bbb7c292cd7ac5,EPIC MECHANICAL CONTRACTORS LLC,COMMACK,NY,0.759,True,False,LOW_RISK,Likely Correct,
1558853,HIGH,osha,NAME_STATE_EXACT,0.900,86067184605a37edd1e044bf4204c295,SOCIAL SECURITY ADMINISTRATION,EVANSVILLE,IN,91b8636b669a3908,Social Security Administration,Indianapolis,IN,1.0,True,False,LOW_RISK,Likely Correct,
1592347,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,9f73d42bdd24a80067016dae6ac9afe5,DAVID ESCOBAR CONSTRUCTION,CANONSBURG,PA,20eada68efae3680,Nicholson Construction,Canonsburg,PA,0.667,True,True,LOW_RISK,Needs Human Review,
1387971,HIGH,osha,NAME_STATE_EXACT,0.900,2ef9ade70cd3de8286d3571c7244c67b,FRESNO TRUCK CENTER,BAKERSFIELD,CA,9f32008564c0c505,Fresno Truck Center,Fresno,CA,1.0,True,False,LOW_RISK,Likely Correct,
2230303,HIGH,990,EIN_EXACT,1.000,276167,Working Partnerships Inc,MINNEAPOLIS,MN,ec1ad25103eb9e50,Working Partnerships,Minneapolis,MN,1.0,True,True,LOW_RISK,Likely Correct,
2231380,HIGH,990,EIN_EXACT,1.000,449670,THE BARTON MALOW FOUNDATION,SOUTHFIELD,MI,6814ff1f88f23174,Great Lakes States Boilermaker Employers,Southfield,MI,0.19,True,True,REVIEW_HIGH_RISK,Likely Incorrect,Low name similarity in active high/medium set.
1522953,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,406dc6b0da00cf5ecf0a6a044c15085d,ANCHORAGE SCHOOL DISTRICT,ANCHORAGE,AK,175188332d948a9e,Anchorage School District ,Anchorage,AK,1.0,True,True,LOW_RISK,Likely Correct,
2284475,HIGH,whd,FUZZY_SPLINK_ADAPTIVE,1.000,1449629,Rail Temps - AK Steel/Middletown Works,Middletown,OH,f38819a2b75bea95,"AK Steel Corporation, Middletown Works",Middletown,OH,0.82,True,True,LOW_RISK,Likely Correct,
2457889,HIGH,sam,NAME_STATE_EXACT,0.900,L9LDW5GZ3LP5,PERALTA COMMUNITY COLLEGE DISTRICT,BERKELEY,CA,a6b1a80a5c0fc67e,Peralta Community College District,Oakland,CA,1.0,True,False,LOW_RISK,Likely Correct,
2365277,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,0.993,ELF1YBJ471C7,PRINCE WILLIAM COUNTY,MANASSAS,VA,db3f760406d44215,Williams Construction Services,Manassas,VA,0.571,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
1573326,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,b394688aa4d3a76561df72db78f74b5f,HORIZON LINES OF ALASKA LLC,ANCHORAGE,AK,4f0275c0cd933466,"Horizon Lines of Alaska, LLC",Anchorage,AK,1.0,True,True,LOW_RISK,Likely Correct,
2209198,HIGH,990,EIN_EXACT,1.000,375028,THE WAY BACK INC,PORT JEFFERSON,NY,933c006f167d930b,"The Way Back, Inc.",Port Jefferson,NY,1.0,True,True,LOW_RISK,Likely Correct,
2021605,HIGH,sec,EIN_EXACT,1.000,1477381,"Headwaters Resources, Inc.",SOUTH JORDAN,UT,ffedb55608014235,Headwaters Resources Inc.,South Jordan,UT,1.0,True,True,LOW_RISK,Likely Correct,
2282500,HIGH,whd,NAME_STATE_EXACT,0.900,1982395,Granite Construction,CARLSBAD,CA,6593356732deec26,Granite Construction,Fresno,CA,1.0,True,False,LOW_RISK,Likely Correct,
1543618,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.998,72f85fa9c5d166def0cbfec9d9aa3f17,CANNON CONSTRUCTION INC.,PORTLAND,OR,0bc1a54651ebf23b,Canron Western Constructors Inc,Portland,OR,0.696,True,True,LOW_RISK,Needs Human Review,
2291314,HIGH,whd,FUZZY_SPLINK_ADAPTIVE,1.000,1989688,First Student - Whitman,WHITMAN,MA,845c85896881d951,First Student,Whitman,MA,0.765,True,True,LOW_RISK,Likely Correct,
1391574,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,03cc6666f82de361074b44458b80654c,ROUTE & ROTA CONSTRUCTION INC.,WASHINGTON,DC,054bd96587243ad6,Railroad Construction Cos,WASHINGTON,DC,0.667,True,True,LOW_RISK,Needs Human Review,
2253353,HIGH,990,EIN_EXACT,1.000,584949,MISSOURI NEA CHARITABLE FUND,JEFFERSON CITY,MO,de8dcbf4078bb7ce,Missouri National Education Association,Jefferson City,MO,0.507,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
2461772,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,1.000,MJNKQ232WE57,SCHENECTADY COUNTY COMMUNITY COLLEGE,SCHENECTADY,NY,b07c39aac7e19840,Schenectady Community Action Program Inc.,Schenectady,NY,0.694,True,True,LOW_RISK,Needs Human Review,
2040655,HIGH,sec,FUZZY_SPLINK_ADAPTIVE,0.992,1663277,"AbsoluteCARE, Inc.",OWINGS MILLS,MD,86d4bcff7d5262f4,Absolute I&D,,,0.667,True,True,LOW_RISK,Needs Human Review,
1538118,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,1.000,58be65432dade7d880155bff182e58e6,"MIDDLETOWN TOWNSHIP FIRE COMPANY #1, PPE",MIDDLETOWN,NJ,bacec543fb18cb87,Middletown Township Board of Education,Middletown,NJ,0.646,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
2230523,HIGH,990,EIN_EXACT,1.000,286754,FIRST STATE HEADQUARTERS,HARBESON,DE,07aed40e3c65e643,"Peachtree Health Group, LLC",Harbeson,DE,0.35,True,True,REVIEW_HIGH_RISK,Likely Incorrect,Low name similarity in active high/medium set.
2229037,HIGH,990,EIN_EXACT,1.000,222805,Brattleboro Memorial Hospital,BRATTLEBORO,VT,399aad56dbc01b2b,Brattleboro Memorial Hospital,Brattleboro,VT,1.0,True,True,LOW_RISK,Likely Correct,
2209017,HIGH,990,EIN_EXACT,1.000,36825,KANSAS CITY BALLET ASSOCIATION,KANSAS CITY,MO,2b0a6060db035ebb,Kansas City Ballet,Kansas City,MO,0.75,True,True,LOW_RISK,Likely Correct,
2140257,HIGH,990,EIN_EXACT,1.000,152784,Yakima County Medical Society,YAKIMA,WA,673189d716e75837,Yakima County,Yakima,WA,0.619,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
1560822,HIGH,osha,NAME_STATE_EXACT,0.900,8bf3b543168f31d425c255325381daa6,SALINASIDENCE OPCO LLC,SALINAS,CA,1b72e6a84eab4419,Salinasidence Opco LLC,San Francisco,CA,1.0,True,False,LOW_RISK,Likely Correct,
1391049,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,018beecbd9c129656bf00b85f81ba0fb,COLE MAINTENANCE INC.,BUFFALO,NY,2f0c1dbc799d29a5,First Class Maintenance,Buffalo,NY,0.718,True,True,LOW_RISK,Needs Human Review,
2096558,HIGH,sec,EIN_EXACT,1.000,943605,SOURCE INTERLINK COMPANIES INC,BONITA SPRINGS,FL,5f65339a667e6559,Source Interlink Companies ,Bonita Springs,FL,1.0,True,True,LOW_RISK,Likely Correct,
2281016,HIGH,whd,NAME_CITY_STATE_EXACT,0.950,1929930,Massachusetts Teachers Association,Quincy,MA,4bcd541549f4e38b,Massachusetts Teachers Association,Quincy,MA,1.0,True,True,LOW_RISK,Likely Correct,
2230475,HIGH,990,EIN_EXACT,1.000,284206,COMMUNITY TRUST,HUTCHINSON,MN,3d0b20eb9a49a9b0,Idea Comm,St. Paul,MN,0.333,True,False,REVIEW_HIGH_RISK,Likely Incorrect,Low name similarity in active high/medium set.
2095447,HIGH,sec,EIN_EXACT,1.000,886761,EQUITRAC CORPORATION,CORAL GABLES,FL,19b31e2cafd1a61e,Equitrac Corporation,Plantation,FL,1.0,True,False,LOW_RISK,Likely Correct,
1585125,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,8fee36de713ece0beb63c4e8c82a957d,WA317972140 - HILLTOP CONCRETE CONSTRUCTION LLC,REDMOND,WA,09c2f8c1d8dc49c7,Emils Concrete Construction Co.,Redmond,WA,0.706,True,True,LOW_RISK,Needs Human Review,
2361745,HIGH,sam,NAME_CITY_STATE_EXACT,0.950,DCNBBARTU1G7,MCLAREN GREATER LANSING,LANSING,MI,4d36be871139c17f,McLaren Greater Lansing,Lansing,MI,1.0,True,True,LOW_RISK,Likely Correct,
2291444,HIGH,whd,FUZZY_SPLINK_ADAPTIVE,0.993,1987700,Associated Construction,LOS ANGELES,CA,4c33d9653df3b8b2,Clune Construction Company,Los Angeles,CA,0.732,True,True,LOW_RISK,Needs Human Review,
2361758,HIGH,sam,NAME_CITY_STATE_EXACT,0.950,DCZXXL85LRC7,CITY OF FARMINGTON,FARMINGTON,NM,ee782e5c192c1027,City of Farmington ,Farmington,NM,1.0,True,True,LOW_RISK,Likely Correct,
2555739,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,1.000,Y64HNBYWGUV8,CITY OF LEBANON,LEBANON,OH,2d5f3e16f8dbd6dc,"City of Lebanon, Ohio",Lebanon,OH,0.828,True,True,LOW_RISK,Likely Correct,
2211368,HIGH,990,FUZZY_SPLINK_ADAPTIVE,0.992,376762,ORGANIZE PENNSYLVANIA,PITTSBURGH,PA,4805abf13af80995,Davis-Fetch Corporation of Pennsylvania,Pittsburgh,PA,0.711,True,True,LOW_RISK,Needs Human Review,
1601102,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,1.000,b0dc7ac7f26301b9c9661a64d1864259,STOCKTON ENTERPRISES LLC DBA DEJA VU,STOCKTON,CA,66cb89f611cd6f48,STOCKTON STEEL - HERRICK CORP.,STOCKTON,CA,0.56,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
2139535,HIGH,990,EIN_EXACT,1.000,122985,NORTHERN CALIFORNIA DENTAL SOCIETY,ORLAND,CA,e6d22bcd05ceef03,Northern California MCA,Vacaville,CA,0.737,True,False,LOW_RISK,Needs Human Review,
1585154,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,8f27824aad0085c68628b9dd8d067198,NORTH STAR MECHANICAL,BRIGHTON,MI,31765dc9e8ad1dc7,Westside Mechanical,Brighton,MI,0.65,True,True,LOW_RISK,Needs Human Review,
1543682,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,74cc7eb0c03a8b5c3c79d0a8464562e8,"KV CONSTRUCTION 1, INC.",LOS ANGELES,CA,4c33d9653df3b8b2,Clune Construction Company,Los Angeles,CA,0.743,True,True,LOW_RISK,Needs Human Review,
1535099,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,49a72dd81e5cbb0a24c5c48d5811cac3,VILLAGE OF NORTHFIELD - FD,NORTHFIELD,IL,00d88ff4c5856e10,Land Rover Northfield,Northfield,IL,0.667,True,True,LOW_RISK,Needs Human Review,
1530698,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,6f8f9dbab3ec99d87065be91dbd41306,"B & C CABINETS & MILLWORK, INC.",CARSON CITY,NV,02b177157dbd6659,"B & C CABINETS & MILLWORK, INC.",CARSON CITY,NV,1.0,True,True,LOW_RISK,Likely Correct,
2231625,HIGH,990,EIN_EXACT,1.000,461206,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL NO 73,CHICAGO,IL,8b10e0a6c8203819,"Service Employees International Union, Local 1",Chicago,IL,0.923,True,True,LOW_RISK,Likely Correct,
1396150,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,1.000,1b95b879b06ce47e6949efcf45b22785,SWAN CONSTRUCTION,BILLINGS,MT,9006e4ab1b259e8f,JDM Construction Services Co.,Billings,MT,0.788,True,True,LOW_RISK,Likely Correct,
2510417,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,0.992,UK2UP56C3LU6,FALL ENTERPRISES LLC,PHILADELPHIA,PA,a645d1494edf5854,HMC Enterprises,Philadelphia,PA,0.774,True,True,LOW_RISK,Likely Correct,
1539505,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,5faaa82257b4affe495c0f990af77443,CITY OF VICTORVILLE,VICTORVILLE,CA,68e61b95c07588e4,KDP Victorville,Victorville,CA,0.774,True,True,LOW_RISK,Likely Correct,
1619921,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,e38a818f2dc749b7aa1fd9ee4d436019,TURNER CONSTRUCTION CO,CINCINNATI,OH,1ff3757316dd5d85,S.C.S CONTRUCTION SERVICE,CINCINNATI,OH,0.667,True,True,LOW_RISK,Needs Human Review,
1541901,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.999,6c866c05db7c335699f65d6afa5dc0d8,"MOUNTAIN CASCADE, INC.",LIVERMORE,CA,3bc0f216a12ffad4,Iron Mountain,Livermore,CA,0.552,True,True,REVIEW_MEDIUM_RISK,Needs Human Review,
2508522,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,1.000,QKMPSGDLWD73,CONSTRUCTION RESOURCES CORP OF NEW YORK,PERTH AMBOY,NJ,ad35bf17a207a4a0,CONSTRUCTION RESOURCES CORP OF NEW YORK (MTA),PERTH AMBOY,NJ,0.939,True,True,LOW_RISK,Likely Correct,
2275785,HIGH,whd,NAME_CITY_STATE_EXACT,0.950,1469186,Mosaic,Rockford,IL,7f5d5797273fd1d8,Mosaic,Rockford,IL,1.0,True,True,LOW_RISK,Likely Correct,
1537285,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,53a184c377ec8b902645969789fe5ee1,CONNECT CONSTRUCTION LLC,COLUMBUS,OH,874a210105b9e488,NPL Construction,Columbus,OH,0.778,True,True,LOW_RISK,Likely Correct,
2140572,HIGH,990,EIN_EXACT,1.000,166835,MINNESOTA PKU FOUNDATION,WOODBURY,MN,0e231a2efd5b9308,"Minnesota Limited, LLC",Big Lake,MN,0.537,True,False,REVIEW_MEDIUM_RISK,Needs Human Review,
1402078,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,1.000,38a93329c498b969f7cc890815becb19,"ART'S-WAY VESSELS, INC.",DUBUQUE,IA,d5f42e94716f72c9,Arts-Way Vessels INC,Dubuque,IA,0.97,True,True,LOW_RISK,Likely Correct,
2021612,HIGH,sec,EIN_EXACT,1.000,1480529,"Post Foods, LLC",ST. LOUIS,MO,017fbb78bd8ffb25,Post Foods,St. Louis,MO,1.0,True,True,LOW_RISK,Likely Correct,
2208540,HIGH,990,EIN_EXACT,1.000,34787,IAP WORLDWIDE SERVICES INC VEBA,CAPE CANAVERAL,FL,809174fe14d76547,IAP Worldwide Services,Cape Canaveral,FL,0.839,True,True,LOW_RISK,Likely Correct,
1625089,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,f4ca4f52b3a64368dcd575858ebf291f,"TIGER CONSTRUCTION, LLC",KANSAS CITY,MO,1e0e9289ceaa7e51,Plaza Construction,Kansas City,MO,0.722,True,True,LOW_RISK,Needs Human Review,
1605784,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,1.000,be3b5981b31dcb2cc913d845bfb77775,BOROUGH OF CLOSTER DPW,CLOSTER,NJ,8e0706d21da2f6cf,Borough of Closter,Closter,NJ,0.882,True,True,LOW_RISK,Likely Correct,
2140708,HIGH,990,EIN_EXACT,1.000,171746,Governors State University Foundation,UNIVERSITY PARK,IL,fe90352893638c5b,Governors State University,University Park,IL,0.825,True,True,LOW_RISK,Likely Correct,
1610439,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.998,c8840f756d4a745b23899877bf6de098,ROCKFORD NH LLC,ROCKFORD,IL,73e76e96a8e3e277,Rockford Cement,Rockford,IL,0.769,True,True,LOW_RISK,Likely Correct,
1600220,HIGH,osha,NAME_CITY_STATE_EXACT,0.950,f1d67a87e0fa7614699629f8f58a667a,HOFFMASTER GROUP INC,OSHKOSH,WI,9cf5a3a92cb03573,Hoffmaster Group Inc,Oshkosh,WI,1.0,True,True,LOW_RISK,Likely Correct,
1601521,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.992,b10eb600d86e4909623c164461dce774,DAN VOS CONSTRUCTION CO,WYOMING,MI,eae8c2f5649caa62,Johnson Construction,Wyoming,MI,0.75,True,True,LOW_RISK,Likely Correct,
1629284,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,fd7e75e874aea6fbfa084ef73b14ce19,SIERRA CONSTRUCTION CO INC,PORTLAND,OR,5e7325dd26aacfa2,JE Dunn Construction Company,Portland,OR,0.718,True,True,LOW_RISK,Needs Human Review,
2143826,HIGH,990,FUZZY_SPLINK_ADAPTIVE,0.998,115537,Philippine Nurse Association of Southern California Inc,LOS ANGELES,CA,c404c576bbc1d113,Pipeline Contracts Association of Southern Calif.,Los Angeles,CA,0.796,True,True,LOW_RISK,Likely Correct,
1625531,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.998,f5ce879dea46b0580892a631859c8071,"JPL CONSTRUCTION, INC",PHILADELPHIA,PA,1cd869c82a9da9e3,Ideal Construction,Philadelphia,PA,0.824,True,True,LOW_RISK,Likely Correct,
2255810,HIGH,990,FUZZY_SPLINK_ADAPTIVE,1.000,84405,CORNERSTONES OF CARE,KANSAS CITY,MO,aab7b70b418f6cee,Cornerstone,Kansas City,MO,0.786,True,True,LOW_RISK,Likely Correct,
2411508,HIGH,sam,NAME_CITY_STATE_EXACT,0.950,KLS6H2YMRJT1,TUACAHN CENTER FOR THE ARTS,IVINS,UT,d74e07225f38eda8,Tuacahn Center for the Arts,Ivins,UT,1.0,True,True,LOW_RISK,Likely Correct,
1592040,HIGH,osha,FUZZY_SPLINK_ADAPTIVE,0.993,9c87591be971450d10cf9860ef0880c4,RAM N L CONSTRUCTION,OKLAHOMA CITY,OK,2804dce02e25f026,SMITH PICKEL CONSTRUCTION INC,Oklahoma City,OK,0.711,True,True,LOW_RISK,Needs Human Review,
2555383,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,0.993,X62HQ54T9VK7,EVENTSTAR STRUCTURES CORP,MEDLEY,FL,5961af2e6ab3aca5,Coreslab Structures Inc.,Medley,FL,0.718,True,True,LOW_RISK,Needs Human Review,
2462418,HIGH,sam,FUZZY_SPLINK_ADAPTIVE,0.992,NEKHC5RD6DP7,JAWN CONSTRUCTION INC.,QUEENS VILLAGE,NY,2a535ad86d8cfda8,Heavy Construction Co Inc.,Queens Village,NY,0.8,True,True,LOW_RISK,Likely Correct,
